Z,h,K,T,persistence,biomass,stability,diversity
1.0,1.2,0.7742636826811271,298.15,0.35,"[0.7742636826564487, 0.7742594497106646, 0.7742604597642703, 0.7742613054625958, 0.0, 0.774261205836513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7742385294620502, 0.0, 0.0, 0.0, 0.7741792550886996, 0.0, 0.0]",-3.197540373911295e-5,0.9999999989242205
1.0,1.2,0.7742636826811271,303.15,0.35,"[0.774263682681034, 0.7742631210785207, 0.7742632239002867, 0.774263333420937, 0.0, 0.7742633173043669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7742575680730218, 0.0, 0.0, 0.0, 0.7740586968672434, 0.0, 0.0]",-8.939353776213986e-5,0.9999999864592424
1.0,1.2,1.2915496650148839,283.15,0.64995,"[1.2915454876379717, 1.2219932121238568, 1.2536198730530217, 1.277158560299645, 1.362441403600427e-5, 1.2784582421401622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001010369276051699, 1.2400946080813424, 9.342967086669816e-7, 0.0, 0.0017533789389270749, 1.1297058960437616, 0.00010345298400475944, 3.072899419572093e-5]",-0.033169905515897394,0.7593733569035239
1.0,1.2,1.2915496650148839,288.15,0.49995,"[1.2915496649720448, 1.2915487698410322, 1.2915491694911228, 1.2915494491262909, 0.0, 1.2915494618012429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1352634506024694e-5, 1.2915487022895846, 0.0, 0.0, 1.837959766851139e-5, 1.2915468244432098, 1.171821651193949e-6, 0.0]",-0.02617236542791578,0.8451570239853659
1.0,1.2,1.2915496650148839,293.15,0.35,"[1.2915496650147704, 1.2915496581177277, 1.2915496605146375, 1.2915496623304366, 0.0, 1.2915496622897473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2915496495626537, 0.0, 0.0, 0.0, 1.291549630510436, 0.0, 0.0]",-2.598862847230034e-9,1.0
1.0,1.2,1.2915496650148839,298.15,0.35,"[1.29154966478638, 1.2915272311499908, 1.291534321658293, 1.2915395687481057, 0.0, 1.291539109030118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2914361252239608, 0.0, 0.0, 0.0, 1.291160130504319, 0.0, 0.0]",-3.309237324927031e-5,0.9999999965949891
1.0,1.2,1.2915496650148839,303.15,0.35,"[1.2915496650105747, 1.2915491445275682, 1.29154929099311, 1.291549406845264, 0.0, 1.2915493920993462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2915445819752074, 0.0, 0.0, 0.0, 1.2912026452043501, 0.0, 0.0]",-0.000120213349730966,0.99999997630781
1.0,1.2,2.154434690031884,283.15,0.7998000000000001,"[2.154422567475398, 1.9753322023609252, 2.057052860112226, 2.118875374222931, 1.2997119629311133e-5, 2.1225849586605516, 0.0, 7.944781671740006e-7, 7.74157858839407e-7, 7.873123602769688e-7, 0.0, 0.0, 0.0009596639639907711, 2.01791798783513, 8.981772222790158e-7, 0.0, 0.0016811304510835677, 1.74308509565092, 0.00010393937066559583, 3.176238654638333e-5]",-0.03482615532578327,0.701746264711752
1.0,1.2,2.154434690031884,288.15,0.54995,"[2.154434689943824, 2.1544316873371607, 2.154432934090813, 2.154433863570042, 0.0, 2.1544338923723876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0613136350205907e-5, 2.154430582334816, 0.0, 0.0, 2.9354516073788623e-5, 2.1544237289839345, 1.6274295962796228e-6, 7.645052409518982e-7]",-0.03530446707609451,0.8115592222036627
1.0,1.2,2.154434690031884,293.15,0.35,"[2.1544346900318714, 2.1544346895718003, 2.1544346897456537, 2.1544346898749382, 0.0, 2.1544346898739435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.154434689041951, 0.0, 0.0, 0.0, 2.1544346877262557, 0.0, 0.0]",-4.6268170065049687e-10,1.0
1.0,1.2,2.154434690031884,298.15,0.35,"[2.154434689678971, 2.1544004225359537, 2.1544128713209396, 2.1544216249358152, 0.0, 2.1544210583151684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1542727021903607, 0.0, 0.0, 0.0, 2.1538376089358637, 0.0, 0.0]",-7.059323938888856e-5,0.9999999941917609
1.0,1.2,2.154434690031884,303.15,0.35,"[2.1544346900284888, 2.1544340113684552, 2.15443420360885, 2.154434356518838, 0.0, 2.1544343275128335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1544254602142265, 0.0, 0.0, 0.0, 2.1538401824077744, 0.0, 0.0]",-0.00012118524278418559,0.9999999758308966
1.0,1.2,3.5938136638046276,283.15,0.7998000000000001,"[3.5937791103761, 3.1326461182954017, 3.339713223320923, 3.502132798612302, 1.2649363178993217e-5, 3.512479969956341, 0.0, 8.132348959274323e-7, 7.925235991705067e-7, 8.059364717745911e-7, 0.0, 0.0, 0.0009312227491481524, 3.23300681399945, 8.781002680238517e-7, 0.0, 0.0016419333191962802, 2.5835073964834283, 0.00010437902278031289, 3.2454815504115596e-5]",-0.037289778087179086,0.7004825945755343
1.0,1.2,3.5938136638046276,288.15,0.54995,"[3.5938136635518108, 3.5938056689509423, 3.59380907311439, 3.5938115937173105, 0.0, 3.593811685436551, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0022331533545218e-5, 3.5938028117005616, 0.0, 0.0, 2.8198903833823936e-5, 3.593784205972985, 1.6104218863096488e-6, 8.062981238392279e-7]",-0.03516938030931205,0.8115520931282405
1.0,1.2,3.5938136638046276,293.15,0.35,"[3.593813663802168, 3.59381355267841, 3.593813596594166, 3.5938136289340576, 0.0, 3.5938136289812896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5938134289712256, 0.0, 0.0, 0.0, 3.5938131027024665, 0.0, 0.0]",-1.3030985493138174e-8,1.0
1.0,1.2,3.5938136638046276,298.15,0.35,"[3.5938136630446835, 3.5937573562054785, 3.593779631178268, 3.5937946885066068, 0.0, 3.5937939449682674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.593538471791582, 0.0, 0.0, 0.0, 3.5925159318600697, 0.0, 0.0]",-4.7191650030975196e-5,0.9999999942966402
1.0,1.2,3.5938136638046276,303.15,0.35,"[3.5938136637970315, 3.5938127653742353, 3.5938130573009053, 3.5938132750362697, 0.0, 3.5938132384618044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5938019362627878, 0.0, 0.0, 0.0, 3.5931469818840105, 0.0, 0.0]",-0.00011191884373626549,0.9999999804256122
1.0,1.2,5.99484250318941,283.15,0.7998000000000001,"[5.994745029280339, 4.829117148840821, 5.3332599866519175, 5.75366207398286, 1.2449486021716365e-5, 5.781963220023672, 0.0, 8.248397389293654e-7, 8.038862301151562e-7, 8.174592952809966e-7, 0.0, 0.0, 0.0009139444875052587, 5.059874336838453, 8.661351400922983e-7, 0.0, 0.0016187088620634544, 3.6361176613279698, 0.00010464073050511255, 3.28622548543984e-5]",-0.04074540493926255,0.6981699329635982
1.0,1.2,5.99484250318941,288.15,0.517,"[5.994842502319845, 5.994816202573486, 5.994827555522989, 5.994835942052871, 0.0, 5.994836274813396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.969615991043524e-5, 5.9948069331967275, 0.0, 0.0, 2.7571509903163032e-5, 5.994745028870671, 1.6032024750864265e-6, 3.225932880260007e-7]",-0.03520618734538813,0.8336840610883932
1.0,1.2,5.99484250318941,293.15,0.35,"[5.9948425031892585, 5.994842496536889, 5.99484249923003, 5.994842501203033, 0.0, 5.994842501217086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.994842489266212, 0.0, 0.0, 0.0, 5.994842469488662, 0.0, 0.0]",-1.2966825461750264e-9,1.0
1.0,1.2,5.99484250318941,298.15,0.35,"[5.99484250296292, 5.994827796443221, 5.994833827793674, 5.9948378610996365, 0.0, 5.9948377000278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.9947733832541825, 0.0, 0.0, 0.0, 5.994527162304399, 0.0, 0.0]",-9.81254717736658e-5,0.9999999919986006
1.0,1.2,5.99484250318941,303.15,0.35,"[5.994842503182518, 5.994841495744557, 5.994841848121768, 5.994842102857615, 0.0, 5.994842063915386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.994829571492142, 0.0, 0.0, 0.0, 5.993852905131732, 0.0, 0.0]",-0.00010921775585763485,0.9999999813449968
1.0,1.2,10.0,283.15,0.7535999999999999,"[9.999726261998626, 7.15525559663167, 8.307772050459796, 9.361909259294377, 1.2330351453607115e-5, 9.437476269886396, 0.0, 6.568609108325938e-7, 6.401971219307854e-7, 6.509931913854294e-7, 0.0, 0.0, 0.0009021438291491009, 7.657706629849398, 6.783531239543301e-7, 0.0, 0.0016032516728873404, 4.819166847337004, 0.0001047092269688255, 3.304765726005035e-5]",-0.04521595864225095,0.7126035694809315
1.0,1.2,10.0,288.15,0.54995,"[9.999999997973637, 9.999940430807454, 9.99996637175308, 9.999985465200504, 0.0, 9.999986263008633, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.946991526721288e-5, 9.999919583895517, 0.0, 0.0, 2.7157245464472097e-5, 9.999778062759376, 1.5969337085659108e-6, 8.498093728151947e-7]",-0.035332705636130314,0.8115452740711285
1.0,1.2,10.0,293.15,0.35,"[9.999999999998767, 9.999999947784456, 9.999999969233148, 9.999999984886657, 0.0, 9.999999985053133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999999891287828, 0.0, 0.0, 0.0, 9.999999734250627, 0.0, 0.0]",-5.339189287514023e-9,1.0
1.0,1.2,10.0,298.15,0.35,"[9.999999999368027, 9.99996145347278, 9.999977645329855, 9.999988361065764, 0.0, 9.999987997370685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.99981993158678, 0.0, 0.0, 0.0, 9.999146014583024, 0.0, 0.0]",-9.588707721956098e-5,0.9999999920572462
1.0,1.2,10.0,303.15,0.35,"[9.999999999992763, 9.999999121828292, 9.999999444064558, 9.999999671714361, 0.0, 9.999999639277036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.999988068747314, 0.0, 0.0, 0.0, 9.99847484103883, 0.0, 0.0]",-0.00010836621694989166,0.9999999815280206
1.0,2.0,0.1,283.15,1.0,"[0.10000000953463349, 0.0980164465607412, 0.09801671393048704, 0.09831855810220676, 0.0008654557206535556, 0.09821818195510708, 1.326574547445374e-5, 5.5422161657788724e-5, 5.1927374139115745e-5, 4.87434913717713e-5, 1.714389871593086e-5, 1.8875887831736445e-5, 0.006201485474041716, 0.0993722488007267, 7.281243617271942e-5, 1.5048257968492092e-5, 0.0016732073418341863, 0.09920515244959685, 0.0004692573221175809, 8.73956708396073e-5]",-0.036389475567128494,0.6700958086793071
1.0,2.0,0.1,288.15,0.7462500000000001,"[0.10000000000112659, 0.09999195201306225, 0.0999919520462692, 0.09999261430354058, 1.4051287756627315e-5, 0.09999241620773001, 0.0, 4.559597925444467e-7, 4.26972474797953e-7, 4.023713651387178e-7, 0.0, 0.0, 0.0001967759822065667, 0.09999870197307013, 5.675768957887932e-7, 0.0, 2.7239489653610594e-5, 0.09999837912663952, 4.730943500056181e-6, 7.047008108058415e-7]",-0.042642663520150566,0.7264218660569003
1.0,2.0,0.1,293.15,0.35,"[0.09999999999999966, 0.09999999893156503, 0.09999999893156888, 0.09999999908962194, 0.0, 0.0999999990402443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09999999969350512, 0.0, 0.0, 0.0, 0.09999999961319192, 0.0, 0.0]",-2.421243161364041e-9,1.0
1.0,2.0,0.1,298.15,0.35,"[0.09999999999944642, 0.10000477131145481, 0.10000477115623813, 0.10000299153092874, 0.0, 0.10000368790747523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10000067740805763, 0.0, 0.0, 0.0, 0.10000105434789584, 0.0, 0.0]",-0.0002001144934346888,0.999999994861928
1.0,2.0,0.1,303.15,0.35,"[0.10000000000042586, 0.09998009123875361, 0.09998009689538122, 0.09999741253853431, 0.0, 0.09999516411459095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09999914345959217, 0.0, 0.0, 0.0, 0.09999819635273151, 0.0, 0.0]",-0.00021080859288412295,0.9999999822187396
1.0,2.0,0.16681005372000587,283.15,1.0,"[0.16681003202953695, 0.12045658882462956, 0.12045700614162763, 0.12231651098313608, 0.00399017097499594, 0.12175562765744727, 1.299123190431445e-5, 0.00013742656949380236, 0.00012914889106745533, 0.00012134159052436208, 1.6696321407150183e-5, 1.8308279947679128e-5, 0.0868558690100007, 0.13719519657683762, 0.0008832799339798316, 1.4863719896123084e-5, 0.05339084229804166, 0.1364410468036723, 0.001953143189647678, 0.000725346746094674]",-0.027892293657615207,0.7340838055329322
1.0,2.0,0.16681005372000587,288.15,0.8,"[0.16681005370857097, 0.16523100073946792, 0.16523100116313316, 0.16525083273766214, 0.00019283023854678975, 0.16524684242067866, 0.0, 2.3319171246585062e-6, 2.189771270200197e-6, 2.0645674645165578e-6, 0.0, 0.0, 0.018609566904376942, 0.16615753593597762, 3.894576083608785e-5, 0.0, 0.00784245949609333, 0.16615562010839297, 5.044270074205045e-5, 2.530748371036886e-5]",-0.06694999726032615,0.7303504053581771
1.0,2.0,0.16681005372000587,293.15,0.45,"[0.16681005372000612, 0.16681005357450698, 0.16681005357450696, 0.16681005357570083, 0.0, 0.16681005357555193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4940594490208813e-5, 0.1668100537001588, 0.0, 0.0, 1.9545796416823224e-6, 0.16681005370001276, 0.0, 0.0]",-0.04192779886465384,0.8856912690672601
1.0,2.0,0.16681005372000587,298.15,0.35,"[0.166810053720006, 0.16679231399591796, 0.166792313977701, 0.16679248551181594, 0.0, 0.16679246295532696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.166809219720478, 0.0, 0.0, 0.0, 0.16680918583564977, 0.0, 0.0]",-8.531532376925462e-6,0.9999999993260471
1.0,2.0,0.16681005372000587,303.15,0.35,"[0.16681005372002167, 0.1667889780925375, 0.16678897813481103, 0.16679261669492396, 0.0, 0.16679221942374894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16680996588966135, 0.0, 0.0, 0.0, 0.1668099583096453, 0.0, 0.0]",-0.00019125184703821992,0.9999999920491458
1.0,2.0,0.2782559402207124,283.15,1.0,"[0.2782558186945682, 0.14706139754548303, 0.14706192161268486, 0.15508301819563977, 0.012940775489170652, 0.15014293577511892, 1.2607330394749289e-5, 0.00032690644465208633, 0.0003090043921297863, 0.00029095720728668277, 1.6093594139702917e-5, 1.7556423997205614e-5, 0.11433666424916111, 0.13735434589527815, 0.005539343654161002, 1.4726722280533407e-5, 0.1419775159283414, 0.12850112515675416, 0.02582626873567263, 0.007037946276574815]",-0.021111080415241516,0.7629920264180924
1.0,2.0,0.2782559402207124,288.15,0.8,"[0.2782559402135977, 0.27555543718242564, 0.2755554372827995, 0.2757560216753498, 0.0013213466817174418, 0.2756258299748969, 0.0, 1.0428963481676978e-5, 9.859773402437194e-6, 9.318127563920916e-6, 0.0, 0.0, 0.017081912496500824, 0.27505846485807467, 0.0005621980474532984, 0.0, 0.02134391293911031, 0.2746101936872877, 0.00375137028406512, 0.0008495449668010003]",-0.0672041645907399,0.7345448696017418
1.0,2.0,0.2782559402207124,293.15,0.52455,"[0.2782559402207132, 0.2782559393686414, 0.27825593936864107, 0.278255939424636, 1.1930547158607852e-7, 0.2782559393920724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.5149014899228866e-6, 0.27825593920116826, 0.0, 0.0, 6.9243332172875885e-6, 0.27825593907359875, 1.047690980094876e-6, 6.81678685432856e-8]",-0.0487801185898073,0.8299203155393182
1.0,2.0,0.2782559402207124,298.15,0.35,"[0.2782559400632188, 0.2782466660595925, 0.2782466660595925, 0.27824718630398426, 0.0, 0.278246931381227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2782447694275189, 0.0, 0.0, 0.0, 0.2782437292191522, 0.0, 0.0]",-5.325213316115512e-6,0.9999999999537629
1.0,2.0,0.2782559402207124,303.15,0.35,"[0.278255940226101, 0.27824283367245395, 0.2782428335304151, 0.2782439799194202, 0.0, 0.2782435446467367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2782325340336983, 0.0, 0.0, 0.0, 0.278227644319743, 0.0, 0.0]",-0.00023555554399614647,0.9999999947042146
1.0,2.0,0.4641588833612779,283.15,1.0,"[0.46415842695676957, 0.16229680395479285, 0.16229744638203378, 0.18234769629799114, 0.02645013289838341, 0.16391264480234552, 1.2286159228487553e-5, 0.0005985881423578735, 0.000569289674229765, 0.0005362333106700308, 1.5601161466667905e-5, 1.6940394665001347e-5, 0.13309644877963683, 0.1468859239121435, 0.01611900863701191, 1.5055998902576446e-5, 0.16975562373282407, 0.12524434200114629, 0.06314400242873892, 0.023035567940868116]",-0.019404448174445962,0.7662230486347582
1.0,2.0,0.4641588833612779,288.15,0.8,"[0.4641588830508819, 0.4034491838228416, 0.40344918615827585, 0.4128083030916204, 0.010635047695005801, 0.40370878580360675, 0.0, 5.076341431888633e-5, 4.837991599200797e-5, 4.57106186910973e-5, 0.0, 0.0, 0.050472432666199676, 0.3941836957530741, 0.0067780499568576985, 0.0, 0.06536979257455464, 0.3787483200950091, 0.026412779468758394, 0.010221092545420564]",-0.07930431715192432,0.7699499519413907
1.0,2.0,0.4641588833612779,293.15,0.65,"[0.4641588833612784, 0.4641588794293298, 0.4641588794293298, 0.46415888014131557, 6.193297853458602e-6, 0.4641588794781202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7421768123093164e-5, 0.4641588787186221, 3.845578157078751e-6, 0.0, 3.598444519028755e-5, 0.4641588774153287, 1.5263549916167405e-5, 5.691731464248155e-6]",-0.08706648304036883,0.7587788128204356
1.0,2.0,0.4641588833612779,298.15,0.35,"[0.464158883526229, 0.4638813000367644, 0.4638813000367644, 0.4639395524130584, 0.0, 0.4638873529779771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4638219362720389, 0.0, 0.0, 0.0, 0.4637059513852456, 0.0, 0.0]",-0.0008875212185819767,0.9999999338853865
1.0,2.0,0.4641588833612779,303.15,0.35,"[0.46415888337043804, 0.4641352912666714, 0.4641352912666714, 0.4641437176476667, 0.0, 0.4641365992079867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4641217802614583, 0.0, 0.0, 0.0, 0.46405827580974973, 0.0, 0.0]",-0.0002161994936239946,0.9999999866650924
1.0,2.0,0.7742636826811271,283.15,1.0,"[0.7742622505383946, 0.17095343546860142, 0.1709541346172965, 0.20444854675702667, 0.038151406206957596, 0.17185676114752074, 1.2058333319886141e-5, 0.0008512270081494977, 0.0008134763075603942, 0.0007652213635068758, 1.5262724102035975e-5, 1.6515165698207552e-5, 0.14387575643846487, 0.15101008859686407, 0.02473092028956317, 1.5778058120373935e-5, 0.18828564748687943, 0.12220198435204975, 0.08700910035750373, 0.034601416467183996]",-0.01858776813332273,0.7327920361564638
1.0,2.0,0.7742636826811271,288.15,0.8,"[0.7742636825564203, 0.5917467670114631, 0.5917467674637032, 0.6255584988192536, 0.01699073590100043, 0.5946701823302496, 0.0, 0.00010594637903137552, 0.00010165408835567061, 9.576383498333274e-5, 0.0, 0.0, 0.05635649140993755, 0.5684961271130299, 0.010749928855836142, 0.0, 0.07596731031938121, 0.5250927279183901, 0.03818664480112664, 0.015139150529151692]",-0.08935487955112285,0.7621668332325648
1.0,2.0,0.7742636826811271,293.15,0.65,"[0.7742636826811264, 0.7742636747920404, 0.7742636747920407, 0.7742636765088526, 4.1840258618483244e-6, 0.77426367502651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2718511194239907e-5, 0.7742636735131097, 2.5350387589210637e-6, 0.0, 1.7325210629884656e-5, 0.774263670466827, 9.234826783542974e-6, 3.5172795330537205e-6]",-0.0870910915151237,0.7586979316351434
1.0,2.0,0.7742636826811271,298.15,0.35,"[0.7742636826811264, 0.7736795415163616, 0.7736795418825051, 0.7738423745179572, 0.0, 0.7737076390378632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7735620478230922, 0.0, 0.0, 0.0, 0.7732639039087448, 0.0, 0.0]",-0.0018334687104206257,0.9999997482721311
1.0,2.0,0.7742636826811271,303.15,0.35,"[0.7742636826802993, 0.7742534120298765, 0.7742534120050701, 0.7742585891782818, 0.0, 0.7742547631628426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7742466995974728, 0.0, 0.0, 0.0, 0.7741164803543203, 0.0, 0.0]",-0.00013113428948463451,0.9999999857769064
1.0,2.0,1.2915496650148839,283.15,1.0,"[1.2915450901357348, 0.17565985156616176, 0.17566063602844983, 0.21968084774544258, 0.045584879933157546, 0.1769031981601898, 1.19147961780231e-5, 0.0010452372501577648, 0.0010021738928770862, 0.0009412885821561732, 1.5053803396384781e-5, 1.6250205077524625e-5, 0.15107451642246542, 0.15290872346405618, 0.029676214445344545, 1.647486044305763e-5, 0.2007328254102024, 0.11977531618436306, 0.10190802234453147, 0.04074761727007787]",-0.01810399436283709,0.665935952912614
1.0,2.0,1.2915496650148839,288.15,0.8,"[1.2915496649585256, 1.2092359521216607, 1.2092359526636904, 1.2291678675960667, 0.007573146887663749, 1.211314645283501, 0.0, 8.045992013570489e-5, 7.754009170884539e-5, 7.284156316761054e-5, 0.0, 0.0, 0.022361523049482013, 1.1957797806908703, 0.004726552868052021, 0.0, 0.03034345486198758, 1.1661628964614454, 0.01668897002896098, 0.006514636243401187]",-0.07250696154745802,0.721079443711779
1.0,2.0,1.2915496650148839,293.15,0.65,"[1.2915496650148834, 1.291549660185693, 1.2915496601856913, 1.291549661485372, 4.2435911102861375e-6, 1.291549660370668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1394593064846825e-5, 1.2915496593339533, 2.5557077522249966e-6, 0.0, 1.59653660235281e-5, 1.2915496573125889, 9.276334677054242e-6, 3.4777480658847555e-6]",-0.1201274586164336,0.7586802869969361
1.0,2.0,1.2915496650148839,298.15,0.35,"[1.2915496650148834, 1.2904535891495978, 1.2904535895124607, 1.2907861299433456, 0.0, 1.2905121822513654, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2902345140135154, 0.0, 0.0, 0.0, 1.289671474979079, 0.0, 0.0]",-0.0006785274512561909,0.9999999264842298
1.0,2.0,1.2915496650148839,303.15,0.35,"[1.2915496650148834, 1.291528123221299, 1.2915281231900075, 1.291538849111172, 0.0, 1.291530885993772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2915156855994914, 0.0, 0.0, 0.0, 1.2913779540189605, 0.0, 0.0]",-0.0001626303655905523,0.9999999858888895
1.0,2.0,2.154434690031884,283.15,1.0,"[2.154421020173681, 0.1783935023428667, 0.17839433763112902, 0.22951972658140632, 0.04991794969872158, 0.18000034795190475, 1.1824639627817077e-5, 0.0011789372423749085, 0.0011327378624311339, 0.0010626831865841201, 1.4924863514565138e-5, 1.6086058560475125e-5, 0.15575319091298717, 0.1538760303161772, 0.03248153062227849, 1.6989717660463082e-5, 0.2087009430398189, 0.1181386066382517, 0.11100484567695035, 0.04416209769451728]",-0.017869856740754687,0.5712555405950185
1.0,2.0,2.154434690031884,288.15,0.8,"[2.154434689915631, 1.7450167499319453, 1.7450167506178396, 1.836789166760849, 0.01138403951313018, 1.7547658033767601, 0.0, 0.00012862823378478587, 0.00012434831388001257, 0.00011656266254306769, 0.0, 0.0, 0.03180948061336712, 1.6880105051523557, 0.007097481816590862, 0.0, 0.04375420698886624, 1.568949030811195, 0.02513651354148747, 0.009712214201291942]",-0.084969319323496,0.7196261624767857
1.0,2.0,2.154434690031884,293.15,0.65,"[2.1544346900318803, 2.1544346710435303, 2.1544346710435294, 2.154434676265604, 6.846225869618049e-6, 2.15443467180116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7493910376496834e-5, 2.154434667581138, 4.104332280502067e-6, 0.0, 2.470971763692117e-5, 2.154434659097356, 1.5032556414781586e-5, 5.5527252816848345e-6]",-0.1534480473570152,0.7586788783890014
1.0,2.0,2.154434690031884,298.15,0.35,"[2.1544346900318803, 2.153272820853199, 2.15327282114315, 2.1536917594903744, 0.0, 2.1533487502128494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1529661700958203, 0.0, 0.0, 0.0, 2.1520308703014477, 0.0, 0.0]",-0.0004810519576870366,0.9999999532532167
1.0,2.0,2.154434690031884,303.15,0.35,"[2.1544346900503113, 2.1543744746567017, 2.1543744746567017, 2.154405872267592, 0.0, 2.15438195763767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1543393411509486, 0.0, 0.0, 0.0, 2.1539141150621077, 0.0, 0.0]",-0.00012949365654796655,0.9999999895213173
1.0,2.0,3.5938136638046276,283.15,1.0,"[3.593774959057756, 0.1800199989037969, 0.1800208453991044, 0.2356720497535989, 0.05243258528272783, 0.18185698564989625, 1.1767346911323203e-5, 0.0012655206205327617, 0.001217503608569607, 0.00114131801517214, 1.4844113126827573e-5, 1.5983461015008957e-5, 0.15866770354965723, 0.15438833205011268, 0.03411241909396714, 1.7332122396776775e-5, 0.2136723866550103, 0.11709967213631295, 0.11651928685069522, 0.046138009481089266]",-0.017714287651632486,0.46086374214021875
