Z,h,K,T,persistence,biomass,stability
10.0,2.0,2.154434690031884,303.15,0.8,"[2.1544346900318803, 0.6544755805931729, 0.6544755805931729, 1.5199104196367843, 0.7698390710311184, 0.9246452310894371, 0.0, 0.020640717087253638, 0.020640717087153742, 0.3439603696424243, 0.0, 0.0, 0.7965969712591549, 1.4671542937247026, 0.1771334185370596, 0.0, 1.2877639062344777, 1.1405110169328898, 1.2190808076026405, 0.1522774253485552]",-0.00012177348249719013
10.0,2.0,3.5938136638046276,283.15,0.95,"[3.5938136638046307, 0.4145809281096051, 0.4145809281096051, 1.3159337297797253, 0.4170249792113396, 0.6065989613350758, 0.0, 0.012748996037968885, 0.012744870324165488, 0.20484746866846285, 1.0157106019349923e-5, 1.2047494997665227e-5, 0.556611923271845, 1.1803373965931736, 0.13634280437893642, 1.413343600294083e-5, 0.9467920123051295, 0.7449444871942819, 0.8840249408035303, 0.0986495644834272]",-0.0017158318706369659
10.0,2.0,3.5938136638046276,288.15,0.8,"[3.5938136638046307, 0.47627373202102136, 0.47627373202102136, 1.4824399231366687, 0.4998532048070082, 0.695907617526412, 0.0, 0.0176320587880103, 0.017631867208078727, 0.24302235842319678, 0.0, 0.0, 0.6398275190270648, 1.3387164747904687, 0.15649871287273223, 0.0, 1.088333361282989, 0.8624088019436953, 1.024596685603365, 0.11590744897366169]",-3.62291960857509e-5
10.0,2.0,3.5938136638046276,293.15,0.8,"[3.5938136638046307, 0.5441973262549413, 0.5441973262549413, 1.6533553251514956, 0.5946113638293922, 0.7934818637809012, 0.0, 0.023595343178311023, 0.02359534276110934, 0.28592377614189884, 0.0, 0.0, 0.7301223172425242, 1.5051397589354312, 0.17817327926856885, 0.0, 1.2397083883934712, 0.9915889335203398, 1.176596780756496, 0.13520191431711695]",-0.00010417450715194806
10.0,2.0,3.5938136638046276,298.15,0.8,"[3.5938136638046307, 0.6185053273709105, 0.6185053273709105, 1.8259089801898047, 0.7023311230663575, 0.899354680430405, 0.0, 0.030282847701273572, 0.03028284770126708, 0.3338910460507694, 0.0, 0.0, 0.8275585919212638, 1.6774439153996703, 0.20137039283993463, 0.0, 1.39974449601014, 1.1321089102718016, 1.339442583949614, 0.1568013957378849]",-0.00010479699332238172
10.0,2.0,3.5938136638046276,303.15,0.8,"[3.5938136638046307, 0.69930336595425, 0.69930336595425, 1.997194075744002, 0.8240229871667736, 1.0132978586589299, 0.0, 0.037670029768615186, 0.037670029768615186, 0.3870379423434198, 0.0, 0.0, 0.9321786743413921, 1.8529570851482184, 0.22612449027583273, 0.0, 1.5666864447204283, 1.283216609912909, 1.5128113001434904, 0.1810291682216881]",-0.00010991829295116246
10.0,2.0,5.99484250318941,283.15,0.95,"[5.9948425031894175, 0.42478880995922474, 0.42478880995922474, 1.4626013908925544, 0.421715533841263, 0.6249299470742607, 0.0, 0.01562132661895497, 0.015618991276700273, 0.20916473978925942, 1.066833533326913e-5, 1.2364941410440573e-5, 0.5991236865347472, 1.2797527515083316, 0.15070047512713927, 1.710619833938511e-5, 1.021895809078784, 0.7601538011558977, 0.9575760444442671, 0.10756909132618371]",-0.001652195606884662
10.0,2.0,5.99484250318941,288.15,0.8,"[5.994842503189416, 0.49017666135920224, 0.49017666135920224, 1.6788310878615917, 0.5068325043571346, 0.7211136170201771, 0.0, 0.021700105054690482, 0.021700064100747225, 0.2494098993136051, 0.0, 0.0, 0.6960049147718386, 1.4743010980249112, 0.175565551791445, 0.0, 1.1886936568033108, 0.8861034738977807, 1.122470729558251, 0.1275559525759187]",-4.6151905370950735e-5
10.0,2.0,5.99484250318941,293.15,0.8,"[5.994842503189416, 0.5627778954078843, 0.5627778954078843, 1.912022108892723, 0.6051851090964677, 0.8277019337537341, 0.0, 0.028945057814971142, 0.028945057800746517, 0.29554012039132593, 0.0, 0.0, 0.8030197866513809, 1.6873315077235265, 0.20323644075637093, 0.0, 1.3708143752963067, 1.0278847069470316, 1.30712856836863, 0.150298954485445]",-9.316435563798772e-5
10.0,2.0,5.99484250318941,298.15,0.8,"[5.994842503189416, 0.6429015009607051, 0.6429015009607051, 2.161195905001562, 0.7185507441663499, 0.9451164058752296, 0.0, 0.03733161054885984, 0.03733161054885984, 0.3483386752321945, 0.0, 0.0, 0.9207827974640936, 1.919299095099854, 0.23393111100784747, 0.0, 1.5686487382867462, 1.1866327170779845, 1.511318389922006, 0.17621308178497533]",-0.00010633219562875585
10.0,2.0,5.99484250318941,303.15,0.8,"[5.994842503189416, 0.7307866724945272, 0.7307866724945272, 2.4246948159266997, 0.8489930933170432, 1.0735806180249428, 0.0, 0.046995760916076414, 0.046995760916076414, 0.40862316632204615, 0.0, 0.0, 1.049726869669683, 2.1699738723227178, 0.26796219939186666, 0.0, 1.7810359239055749, 1.3636550764784583, 1.7367297755010587, 0.2058677205291796]",-0.00010075466343924402
10.0,2.0,10.0,283.15,0.95,"[10.0, 0.4312769199829461, 0.4312769199829461, 1.561102494786641, 0.42372912593613193, 0.6362646531511903, 0.0, 0.017279072625092404, 0.017277482547161417, 0.21119394203412375, 1.0849269282292181e-5, 1.2418801764436266e-5, 0.6280554853743205, 1.3440544879638563, 0.16017378537728608, 1.9705365380529115e-5, 1.071117382968726, 0.7672741728091257, 1.004111949874608, 0.1136287070593557]",-0.0016478373178999044
10.0,2.0,10.0,288.15,0.8,"[10.0, 0.499102395116167, 0.499102395116167, 1.8141809108547093, 0.5097464453500401, 0.7368334342901742, 0.0, 0.02393821637312896, 0.023938199523898217, 0.2523960020166002, 0.0, 0.0, 0.7351373608174302, 1.5634457688008552, 0.1885067249224671, 0.0, 1.254841510878477, 0.8973836844743538, 1.1869238973729161, 0.1357400497375831]",-5.070954202393576e-5
10.0,2.0,10.0,293.15,0.8,"[10.0, 0.5748603836096006, 0.5748603836096006, 2.0963054629762086, 0.6095991682851426, 0.8492647807870747, 0.0, 0.03186549818545703, 0.03186549818320342, 0.3000444466486595, 0.0, 0.0, 0.8555282821921792, 1.8103032354017101, 0.22078516627667288, 0.0, 1.4593260712532834, 1.045352213536641, 1.3946738014155686, 0.1613020772488246]",-8.759897052990237e-5
10.0,2.0,10.0,298.15,0.8,"[10.0, 0.6589706284859926, 0.6589706284859926, 2.4099082097741933, 0.725494702017154, 0.9742824828933035, 0.0, 0.04117525326443453, 0.04117525326443453, 0.35519679834545714, 0.0, 0.0, 0.9905337464902759, 2.0879786924746297, 0.25763282647020164, 0.0, 1.6854660376057493, 1.2134127062017543, 1.6300681276646154, 0.19099226754718215]",-0.00010775486139373187
10.0,2.0,10.0,303.15,0.8,"[10.0, 0.7517706976771601, 0.7517706976771601, 2.7577076399473355, 0.8602201670595545, 1.1124879645609351, 0.0, 0.052111584387249776, 0.052111584387249776, 0.41915688252950106, 0.0, 0.0, 1.1416410059934134, 2.4006139587390374, 0.2998828128819618, 0.0, 1.933532551938797, 1.4043777940112134, 1.897069150363172, 0.22575692797174157]",-0.00010553593916115498
100.0,1.0,0.1,283.15,0.75,"[0.1000000000347411, 0.0999752101388549, 0.09997522281129075, 0.09999884931600198, 0.0003256878666452003, 0.09991100746178218, 0.0, 4.328701770795965e-6, 5.356782916354407e-6, 2.7634759476436853e-6, 0.0, 0.0, 0.0001568016305745098, 0.09990826888054741, 0.0, 0.0, 0.07420458663734406, 0.0998680272486989, 0.02475133989469786, 2.987089116752353e-6]",-0.0037786773760007898
100.0,1.0,0.1,288.15,0.59995,"[0.1000000000002614, 0.09999988009138035, 0.09999988017358252, 0.09999993520438373, 9.840060603059197e-7, 0.09997512151353645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.684834515631999e-5, 0.09998354270255415, 0.0, 0.0, 0.018677850524497504, 0.09997919825000781, 0.003704925908545145, 2.0706752698527427e-6]",-0.002435532055264166
100.0,1.0,0.1,293.15,0.5,"[0.1000000000000003, 0.09999999738361902, 0.0999999973836652, 0.09999999739201669, 0.0, 0.09997476964443505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5573297514100863e-6, 0.09999876805360569, 0.0, 0.0, 0.0019229394105239762, 0.09999860646043691, 0.00018944460157848894, 0.0]",-0.0033174855540303236
100.0,1.0,0.1,298.15,0.45,"[0.10000000000000006, 0.09999999999999684, 0.09999999999999687, 0.09999999999999684, 0.0, 0.10000047745395052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09999997692823434, 0.0, 0.0, 4.897270261045123e-5, 0.09999997563230564, 2.066536926010079e-6, 0.0]",-0.0036318785770078185
100.0,1.0,0.1,303.15,0.35,"[0.09999999999999999, 0.09999999999999987, 0.09999999999999987, 0.09999999999999999, 0.0, 0.09998440447124046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09999999999983074, 0.0, 0.0, 0.0, 0.09999999999983078, 0.0, 0.0]",-0.00010979499710940372
100.0,1.0,0.16681005372000587,283.15,0.75,"[0.16681005369738847, 0.16587002685999352, 0.16587002786815708, 0.16680751042018155, 0.008652406285125137, 0.16663441739024423, 0.0, 4.501824860365083e-6, 5.571368316050659e-6, 1.45791619671764e-5, 0.0, 0.0, 0.000248991071670563, 0.1666486285464164, 0.0, 0.0, 0.07773607234072012, 0.16657719527641632, 0.026451192336860895, 2.588113050152365e-6]",-0.0031994904801184716
100.0,1.0,0.16681005372000587,288.15,0.6,"[0.16681005371838062, 0.16680236521335098, 0.16680236539663634, 0.16680987302719189, 9.470173105501943e-5, 0.16663796274958878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2742281204725106e-5, 0.16678056430190452, 0.0, 0.0, 0.02007512895879823, 0.1667727002008265, 0.004022509298476963, 1.832069191818557e-6]",-0.0031130912710735526
100.0,1.0,0.16681005372000587,293.15,0.5,"[0.1668100537200045, 0.16681004527097107, 0.16681004527115417, 0.16681004605427702, 0.0, 0.16667618660642275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7505551733677575e-6, 0.1668077721646337, 0.0, 0.0, 0.0021361300313278734, 0.1668074748861659, 0.00020900552529630334, 0.0]",-0.0032465345679124464
100.0,1.0,0.16681005372000587,298.15,0.45,"[0.16681005372000596, 0.16681005371956295, 0.16681005371956295, 0.1668100537195637, 0.0, 0.16670706546058078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16681000930974527, 0.0, 0.0, 5.653833693005614e-5, 0.16681000688102457, 2.3224560568669853e-6, 0.0]",-0.0035757798098122176
100.0,1.0,0.16681005372000587,303.15,0.35,"[0.16681005372000596, 0.16681005372000596, 0.16681005372000596, 0.16681005372000596, 0.0, 0.1667803824363404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16681005371942154, 0.0, 0.0, 0.0, 0.16681005371942156, 0.0, 0.0]",-0.0001110215845807044
100.0,1.0,0.2782559402207124,283.15,0.75,"[0.2782559400362581, 0.22327645666359333, 0.22327645666359333, 0.27823951494888954, 0.31446152284308787, 0.2781238183814496, 0.0, 4.658616781966222e-6, 5.765862715508454e-6, 0.00022343614046514525, 0.0, 0.0, 0.0018335452277018285, 0.27796672653879373, 0.0, 0.0, 0.08463972623745285, 0.2778327937291099, 0.029607529489353152, 2.0209570307208305e-6]",-0.0023130872813345916
100.0,1.0,0.2782559402207124,288.15,0.65,"[0.2782559402119551, 0.2679732638769113, 0.26797326387691267, 0.2782546135981262, 0.0812677933071661, 0.2779595263921447, 0.0, 0.0, 0.0, 1.6850836123055231e-6, 0.0, 0.0, 0.00020524152469964422, 0.27820034315863645, 0.0, 0.0, 0.02271574466179437, 0.2781852762716562, 0.004623574088691191, 1.4771986469983132e-6]",-0.002966094740550019
100.0,1.0,0.2782559402207124,293.15,0.55,"[0.27825594022070566, 0.278207402895026, 0.27820740289503465, 0.2782559014831804, 0.0005178921387908247, 0.27807648326998097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.372943040037128e-6, 0.2782514030191847, 0.0, 0.0, 0.0025490053399941106, 0.27825081805611895, 0.0002466964098027044, 0.0]",-0.00352359639969406
100.0,1.0,0.2782559402207124,298.15,0.45,"[0.27825594022071226, 0.27825594020923394, 0.27825594020923394, 0.2782559402170618, 0.0, 0.2781714893169573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2782558460797398, 0.0, 0.0, 7.190582086408685e-5, 0.27825584115262, 2.825906446577444e-6, 0.0]",-0.0034971574133578053
100.0,1.0,0.2782559402207124,303.15,0.35,"[0.27825594022071176, 0.2782559402207124, 0.2782559402207124, 0.27825594022071176, 0.0, 0.2781778716656022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2782559402171315, 0.0, 0.0, 0.0, 0.278255940217131, 0.0, 0.0]",-0.00012160733692737837
100.0,1.0,0.4641588833612779,283.15,0.75,"[0.4641588581976708, 0.2307585961561637, 0.23075859615616393, 0.46314264260847354, 0.7938485013985658, 0.4583727356558872, 0.0, 3.093567890412672e-6, 3.829208552258828e-6, 0.01465015233727086, 0.0, 0.0, 0.07188310809201819, 0.4635111731354751, 0.0, 0.0, 0.11383059011870171, 0.46323623360179683, 0.036592503860956964, 1.318621209083914e-6]",-0.0023431673214222752
100.0,1.0,0.4641588833612779,288.15,0.65,"[0.46415888334653527, 0.29829423569459174, 0.29829423569459174, 0.4624166336912667, 0.7771435405681233, 0.46218075378902557, 0.0, 0.0, 0.0, 0.0004354456207271864, 0.0, 0.0, 0.17205004424786646, 0.46398659569269324, 0.0, 0.0, 0.0427006476831602, 0.4639538551673862, 0.006032786600041542, 1.2109576488983486e-6]",-0.002128479620237145
100.0,1.0,0.4641588833612779,293.15,0.55,"[0.4641588833612718, 0.354375761373891, 0.354375761373891, 0.46344602548150704, 0.7112784105148059, 0.4632961011264518, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09564676426986744, 0.464144444095494, 0.0, 0.0, 0.004890976517340844, 0.4641431343686978, 0.0003314673952775775, 0.0]",-0.002045480774752217
100.0,1.0,0.4641588833612779,298.15,0.55,"[0.46415888336127714, 0.42095984225594935, 0.42095984225594935, 0.46415800517924305, 0.3834804157277755, 0.4638388271406679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00015742329609513833, 0.464158644326336, 0.0, 0.0, 0.0001095989578745641, 0.4641586328388013, 3.953038021612804e-6, 0.0]",-0.0032641004723208927
100.0,1.0,0.4641588833612779,303.15,0.4,"[0.46415888336127786, 0.4641509079205486, 0.4641509079205486, 0.46415888336127786, 9.446232620222397e-5, 0.46409119446440794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46415888334622174, 0.0, 0.0, 0.0, 0.46415888334622196, 0.0, 0.0]",-0.0014492511064355543
100.0,1.0,0.7742636826811271,283.15,0.6,"[0.7742635783245506, 0.3180844918352903, 0.3180844918352951, 0.7603954641522166, 0.9037720411200044, 0.6405835299795395, 0.0, 0.0, 0.0, 0.23959681517176665, 0.0, 0.0, 0.5781062009559581, 0.7685995052391473, 0.0, 0.0, 0.6116457101396253, 0.767780138037261, 0.0702649969837575, 0.0]",-0.0007906836581333078
100.0,1.0,0.7742636826811271,288.15,0.6,"[0.7742636823495319, 0.36363804525265614, 0.3636380452526557, 0.7657376603957469, 1.1521974031594633, 0.7545995687511298, 0.0, 0.0, 0.0, 0.03183492417448629, 0.0, 0.0, 0.4830996712992801, 0.7693590838520488, 0.0, 0.0, 0.7377475474500421, 0.7691632324377119, 0.02198766107704241, 0.0]",-0.0007081225662076821
100.0,1.0,0.7742636826811271,293.15,0.6,"[0.7742636826395657, 0.4359703091702253, 0.4359703091702253, 0.7674496032732265, 1.2992327594497592, 0.7670251300767373, 0.0, 0.0, 0.0, 8.223963274961637e-5, 0.0, 0.0, 0.544470464864442, 0.7712675524481063, 0.0, 0.0, 0.6181714569215823, 0.7712512910281542, 0.00249407008417879, 0.0]",-0.0015858731522001319
100.0,1.0,0.7742636826811271,298.15,0.55,"[0.7742636826811244, 0.5298737345273844, 0.5298737345273844, 0.7684711914851979, 1.27177071985423, 0.7679417098103691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6285173827385404, 0.7726472268411216, 0.0, 0.0, 0.45290914159855866, 0.7726470388050332, 3.904084854915902e-5, 0.0]",-0.0011055430649694956
100.0,1.0,0.7742636826811271,303.15,0.5,"[0.7742636826811264, 0.6293659832056511, 0.6293659832056511, 0.7697349005493229, 1.0074660226425398, 0.7696048944586967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6607009454490638, 0.7740699413741557, 0.0, 0.0, 0.07291737001115814, 0.7740699413741353, 0.0, 0.0]",-0.00012958206337608497
100.0,1.0,1.2915496650148839,283.15,0.6,"[1.2915490131654257, 0.3098503155498687, 0.3098503160445978, 1.271145286930114, 1.1872664181459198, 0.8035617158254594, 0.0, 0.0, 0.0, 0.5779889339497086, 0.0, 0.0, 0.5094086056129374, 1.2697466854143509, 0.0, 0.0, 1.3457702380039003, 1.264273000807879, 0.30740303496855914, 0.0]",-0.0002490949085149534
100.0,1.0,1.2915496650148839,288.15,0.6,"[1.2915496631954149, 0.38368437571611913, 0.38368437571611913, 1.2736537807887234, 1.5220452938332354, 0.9542482663158608, 0.0, 0.0, 0.0, 0.5462836960517525, 0.0, 0.0, 0.6263822680882489, 1.2741690595460202, 0.0, 0.0, 1.43675171401393, 1.2713026019080622, 0.29377028386495857, 0.0]",-0.00017077787842326075
100.0,1.0,1.2915496650148839,293.15,0.6,"[1.2915496648622828, 0.46223447077132174, 0.4622344707713229, 1.2761674812152737, 1.9152134261129876, 1.1272104335333422, 0.0, 0.0, 0.0, 0.3526103173138555, 0.0, 0.0, 0.6970437131069293, 1.279290749784661, 0.0, 0.0, 1.5196312741449962, 1.2776440207004474, 0.1536096732471296, 0.0]",-0.0001099162711905282
100.0,1.0,1.2915496650148839,298.15,0.6,"[1.2915496650148803, 0.5599048966248358, 0.5599048966248358, 1.2791460945478863, 2.2995884597013694, 1.2751762888472522, 0.0, 0.0, 0.0, 0.012935865092596121, 0.0, 0.0, 0.8036206520997257, 1.283073851074321, 0.0, 0.0, 1.4261610543138112, 1.2829374276628738, 0.017202427511404286, 0.0]",-0.0005087486372658943
100.0,1.0,1.2915496650148839,303.15,0.55,"[1.2915496650148826, 0.6782214304273455, 0.6782214304273455, 1.2804734488607776, 2.5948684841071197, 1.280809504924085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9433060238124272, 1.2850266869961686, 0.0, 0.0, 1.47523826497612, 1.2850239105248442, 0.0004694030892908156, 0.0]",-0.000747197802608916
100.0,1.0,2.154434690031884,283.15,0.6,"[2.1544338396377936, 0.3605148906538337, 0.36051656754105843, 2.1007115242638053, 1.2844270100396629, 0.9373864704635467, 0.0, 0.0, 0.0, 0.8606926422642197, 0.0, 0.0, 0.8167844222116764, 2.112761262969708, 0.0, 0.0, 1.6102115569303503, 2.082807821448622, 0.8716311489787465, 0.0]",-0.0002514301372542271
100.0,1.0,2.154434690031884,288.15,0.6,"[2.1544345067346136, 0.4807328026109408, 0.4807328026109463, 2.097843706318713, 1.6595297730309244, 1.2043853709959984, 0.0, 0.0, 0.0, 0.9180213839771961, 0.0, 0.0, 1.191123363759617, 2.1206950164648237, 0.0, 0.0, 1.8314085763567196, 2.090762033388227, 1.124192999646701, 0.0]",-0.00014322709416523976
100.0,1.0,2.154434690031884,293.15,0.6,"[2.1544346897194653, 0.5859782481891237, 0.5859782481891237, 2.104511833278691, 2.1448741648135146, 1.4566395109502461, 0.0, 0.0, 0.0, 0.9176044596283961, 0.0, 0.0, 1.4152682107957648, 2.125973797040766, 0.0, 0.0, 2.1215370836357743, 2.1048591590439774, 1.1818455788963111, 0.0]",-3.5347672128637454e-5
100.0,1.0,2.154434690031884,298.15,0.6,"[2.154434690031871, 0.6882834893263653, 0.6882834893263653, 2.113776910271314, 2.739521669591936, 1.6999186416946124, 0.0, 0.0, 0.0, 0.7989840723783845, 0.0, 0.0, 1.5491265941994319, 2.1307732045213053, 0.0, 0.0, 2.395340353361139, 2.116636103965315, 1.074184343647338, 0.0]",-3.43193209582114e-5
100.0,1.0,2.154434690031884,303.15,0.6,"[2.1544346900318834, 0.7921017385373917, 0.7921017385373917, 2.124123875146429, 3.4449762460202145, 1.9365811125498464, 0.0, 0.0, 0.0, 0.48642278045959325, 0.0, 0.0, 1.60474318348003, 2.1348459508173736, 0.0, 0.0, 2.596801591781686, 2.1276341022630225, 0.788148829704216, 0.0]",-7.173272977680004e-5
100.0,1.0,3.5938136638046276,283.15,0.6,"[3.5938136051051, 0.4530283318535012, 0.4532567035213041, 3.448086004200008, 1.3181226969518804, 1.1269333675001612, 0.0, 0.0, 0.0, 1.0255142520936964, 0.0, 0.0, 1.3416220480487273, 3.5156042151938296, 0.0, 0.0, 1.747319937625222, 3.421005374487212, 1.7175082096888763, 0.0]",-0.0004612417872554371
100.0,1.0,3.5938136638046276,288.15,0.6,"[3.5938136538418832, 0.590615136377629, 0.5906151365353987, 3.449146416499801, 1.7621943072165198, 1.4760082011107443, 0.0, 0.0, 0.0, 1.2185151863101058, 0.0, 0.0, 1.8304174272706055, 3.5263716389241537, 0.0, 0.0, 2.2073162947038583, 3.4391677893937156, 2.0682139843126683, 0.0]",-4.708018525769984e-5
100.0,1.0,3.5938136638046276,293.15,0.6,"[3.59381366310347, 0.7164134846715384, 0.7164134846715384, 3.4675537940721557, 2.333450783193871, 1.795523726265407, 0.0, 0.0, 0.0, 1.422124836582506, 0.0, 0.0, 2.17725069847934, 3.5336893879729123, 0.0, 0.0, 2.6990678150225347, 3.4650819406146334, 2.3076123791753393, 0.0]",-5.0047292340701936e-5
100.0,1.0,3.5938136638046276,298.15,0.6,"[3.593813663779649, 0.8560837159198839, 0.8560837159198839, 3.4855227189308806, 3.0361926554607432, 2.1463618745541857, 0.0, 0.0, 0.0, 1.5522571075883524, 0.0, 0.0, 2.529018405487082, 3.5411287139683214, 0.0, 0.0, 3.2141800572103616, 3.4866127486848915, 2.490336468070039, 0.0]",-3.0430498269355987e-5
100.0,1.0,3.5938136638046276,303.15,0.6,"[3.5938136638045877, 1.007851952360354, 1.007851952360354, 3.5033535327819854, 3.884085009551991, 2.520191213266713, 0.0, 0.0, 0.0, 1.5373493651194428, 0.0, 0.0, 2.8625856802412715, 3.548606085033859, 0.0, 0.0, 3.710500209036972, 3.5067839375126426, 2.5687196018250815, 0.0]",-5.387092819477453e-5
100.0,1.0,5.99484250318941,283.15,0.6,"[5.994842503189416, 0.5847453930210017, 0.5892787082364996, 5.598474055023406, 1.320495747060165, 1.4725295887344387, 0.0, 0.0, 0.0, 1.0976549749754407, 0.0, 0.0, 2.162931400146727, 5.8504413684345264, 0.0, 0.0, 2.0637438633016925, 5.590965499567222, 2.7633058497521445, 0.0]",-0.0004891256463189145
100.0,1.0,5.99484250318941,288.15,0.6,"[5.994842503189082, 0.7142600467390517, 0.7142602146042691, 5.659006787986077, 1.830877128052602, 1.7718021024518766, 0.0, 0.0, 0.0, 1.4421748062631832, 0.0, 0.0, 2.5605849977835184, 5.862706937176108, 0.0, 0.0, 2.5715132767634485, 5.6466722909492395, 3.210044886979952, 0.0]",-1.6312071660178607e-5
100.0,1.0,5.99484250318941,293.15,0.6,"[5.994842505396756, 0.8647577928830671, 0.8647577928830675, 5.704054857674833, 2.46468407829892, 2.1606992171180965, 0.0, 0.0, 0.0, 1.8100469379981186, 0.0, 0.0, 3.0530282077370052, 5.872051195869797, 0.0, 0.0, 3.2163135478320695, 5.6963784499319, 3.638995553068303, 0.0]",-5.118641559793244e-5
100.0,1.0,5.99484250318941,298.15,0.6,"[5.994842159676577, 1.0420040852808568, 1.0420040852808568, 5.741563952072468, 3.2602223884299226, 2.616805414423051, 0.0, 0.0, 0.0, 2.176372933783663, 0.0, 0.0, 3.6269331248263526, 5.8878624371178105, 0.0, 0.0, 3.9503591147712496, 5.735553789469085, 4.108918496724797, 0.0]",-6.541019946430813e-5
100.0,1.0,5.99484250318941,303.15,0.6,"[5.994842503189416, 1.2451703810403119, 1.2451703810403119, 5.77326411216553, 4.2407681910696535, 3.135539675738236, 0.0, 0.0, 0.0, 2.483672027178922, 0.0, 0.0, 4.263300527591366, 5.899234839727041, 0.0, 0.0, 4.746477678531818, 5.77550748039303, 4.578047555167856, 0.0]",-7.362545323698867e-5
100.0,1.0,10.0,283.15,0.6,"[10.0, 0.7204873306563071, 0.7496537735407468, 9.084772322627913, 1.340851802226853, 1.784526525264092, 0.0, 0.0, 0.0, 1.1544098380080827, 0.0, 0.0, 3.037270942352799, 9.731924335284676, 0.0, 0.0, 2.299041730317754, 9.06135585095343, 4.2843914750223435, 0.0]",-0.00027426621256835604
100.0,1.0,10.0,288.15,0.6,"[10.0, 0.8812038331927008, 0.8812209847204311, 9.228788535602215, 1.8545918590074406, 2.154852223324452, 0.0, 0.0, 0.0, 1.5777947409874158, 0.0, 0.0, 3.5530758932670135, 9.752165540955573, 0.0, 0.0, 2.941597843175201, 9.215142009192725, 4.7838979411115465, 0.0]",-6.427004005314238e-5
100.0,1.0,10.0,293.15,0.6,"[10.0, 1.0550593275275086, 1.0550593275289109, 9.340126302193141, 2.536283664370154, 2.603047879337044, 0.0, 0.0, 0.0, 2.0694289671646797, 0.0, 0.0, 4.192615684944392, 9.773108320698983, 0.0, 0.0, 3.6962193290620995, 9.33344959162434, 5.389946567525527, 0.0]",-5.164548451161775e-6
100.0,1.0,10.0,298.15,0.6,"[9.999999999999975, 1.2670825412767497, 1.2670825412767497, 9.426369205055497, 3.4047119034006026, 3.1520116241601785, 0.0, 0.0, 0.0, 2.6302242767738204, 0.0, 0.0, 4.978297954185432, 9.79302128279614, 0.0, 0.0, 4.603016040212591, 9.425672792600103, 6.117580007867367, 0.0]",-2.8117262017936758e-5
100.0,1.0,10.0,303.15,0.6,"[9.997108318173815, 1.5201122096032573, 1.5201122096032573, 9.496504606006237, 4.496826076198086, 3.806099836693129, 0.0, 0.0, 0.0, 3.227730910023135, 0.0, 0.0, 5.916764958225214, 9.812536891799198, 0.0, 0.0, 5.655738633543936, 9.501260733785406, 6.956199615081329, 0.0]",-7.120243468489373e-5
100.0,1.2,0.1,283.15,0.95,"[0.10000000024778842, 0.0999919007360624, 0.09999193286906102, 0.09999456214163786, 5.3882405059265545e-5, 0.09995747560396241, 0.0, 0.0001990391814604734, 0.0002160201965250227, 5.1927234993310765e-6, 0.0002757889304798279, 0.0003122821425029207, 0.0025590730726196957, 0.09996679502903515, 0.00020563299497230428, 0.0002079330476436744, 0.042598452884380536, 0.09990949787209111, 0.055802161683701425, 0.0005742461816949504]",-0.0036622204225897756
100.0,1.2,0.1,288.15,0.85,"[0.10000000000357943, 0.09999951907765721, 0.09999951959530559, 0.09999953598399378, 0.0, 0.09989432546274972, 0.0, 1.361870683905133e-5, 1.48370722005726e-5, 0.0, 9.548035718805127e-5, 0.00012687319842001813, 0.00031321006323665584, 0.09999368913599796, 7.72083856725916e-5, 0.00013985905278113362, 0.01130194482013256, 0.09998656416463347, 0.009661836563422252, 0.0002070882231727297]",-0.0038742839598146415
100.0,1.2,0.1,293.15,0.75,"[0.10000000000000092, 0.09999998825037981, 0.09999998825050252, 0.09999998825795188, 0.0, 0.09994828617181911, 0.0, 0.0, 0.0, 0.0, 1.7097457106081145e-5, 2.912101557876985e-5, 1.1100967501386326e-5, 0.0999994913797305, 1.4227229451572406e-5, 6.320450481907425e-5, 0.0012488736702834327, 0.09999918956437871, 0.0005674380937519904, 3.491003280316208e-5]",-0.004713000836698561
